PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
CA4500213,JOLLY GIANT FLEA MARKET,Region 9,California,Non-Transient non-community system,75,,Shasta,4,3,10
CA5700522,MINER'S LEAP WINERY,Region 9,California,Transient non-community system,125,,Yolo,3,1,1
CA2600571,MCGEE CREEK LODGE,Region 9,California,Transient non-community system,29,,Mono,4,24,2
CA2600511,WILLOW SPRINGS MOTEL AND RV PARK,Region 9,California,Transient non-community system,9,,Mono,3,18,7
CA2600661,BROWN'S OWENS RIVER CAMPGROUND,Region 9,California,Transient non-community system,64,,Mono,3,7,16
CA3600088,DESERT DAWN MWC,Region 9,California,Community water system,150,,San Bernardino,3,7,39
CA3600323,NPS - ZZYZX DESERT STUDIES CENTER,Region 9,California,Transient non-community system,77,,San Bernardino,3,2,3
CA4900693,BELLEVUE UNION SCH DIST-BELLEVUE SCHOOL,Region 9,California,Non-Transient non-community system,591,,Sonoma,3,6,4
CA1502653,BELLA VISTA MUTUAL WATER COMPANY,Region 9,California,Community water system,150,,Kern,5,8,6
CA2600547,CROWLEY LAKE TRAILER PARK,Region 9,California,Community water system,230,,Mono,5,29,8
CA4300567,BURCHELL ROAD WATER ASSOCIATION,Region 9,California,Community water system,132,,Santa Clara,4,20,7
CA2600519,MCGEE CREEK CAMPGROUND,Region 9,California,Transient non-community system,177,,Mono,2,14,7
CA2600598,TIOGA LAKE CAMPGROUND,Region 9,California,Transient non-community system,65,,Mono,3,11,6
CA2600729,MAMMOTH LAKES BASIN,Region 9,California,Transient non-community system,"1,000",,Mono,5,1,5
CA2600558,TUFF CAMPGROUND,Region 9,California,Transient non-community system,180,,Mono,4,0,9
CA4901261,FOLEY SONOMA WINERY,Region 9,California,Transient non-community system,50,,Sonoma,3,2,3
CA4901189,AZURE ACRES CD RECOVERY CENTER,Region 9,California,Transient non-community system,28,,Sonoma,3,1,2
CA3310025,"NORCO, CITY OF",Region 9,California,Community water system,"27,564",NORCO,Riverside,31,28,25
CA3310038,RANCHO CALIFORNIA WATER DISTRICT,Region 9,California,Community water system,"144,088",,Riverside,171,1,46
CA3910005,"MANTECA, CITY OF",Region 9,California,Community water system,"84,625",MANTECA,San Joaquin,68,41,17
CA1910144,SAN GABRIEL COUNTY WD,Region 9,California,Community water system,"45,000",,Los Angeles,27,0,13
CA3610703,USMC - 29 PALMS,Region 9,California,Community water system,"18,811",,San Bernardino,15,5,13
CA3710042,SAN DIEGO COUNTY WATER AUTHORITY,Region 9,California,Community water system,0,,San Diego,11,1,25
CA3610702,USMC YERMO ANNEX,Region 9,California,Non-Transient non-community system,743,,San Bernardino,13,3,5
CA3610701,USMC NEBO (BARSTOW),Region 9,California,Community water system,"1,150",,San Bernardino,3,1,5
CA2900547,ROLLINS LAKESIDE INN,Region 9,California,Transient non-community system,35,,Nevada,3,10,8
CA3610001,"ADELANTO, CITY OF",Region 9,California,Community water system,"31,765",ADELANTO,San Bernardino,29,19,16
CA2900520,CAMP ROSS RELLES,Region 9,California,Transient non-community system,151,,Nevada,2,6,7
CA1000406,FRESNO HMONG ALLIANCE CHURCH,Region 9,California,Transient non-community system,55,,Fresno,6,36,14
CA2600532,LUNDY MUTUAL WATER COMPANY,Region 9,California,Community water system,70,,Mono,2,23,10
CA3301690,TWIN PINES BOYS RANCH,Region 9,California,Transient non-community system,30,,Riverside,10,47,13
CA4600072,TNF-ASPEN CREEK/PASS CREEK,Region 9,California,Transient non-community system,300,,Sierra,2,26,9
CA2900599,NID SCOTTS FLAT LAKE RESERVOIR,Region 9,California,Transient non-community system,250,,Nevada,5,15,7
CA2900623,PENINSULA CAMPGROUND WATER SYSTEM,Region 9,California,Transient non-community system,202,,Nevada,2,8,8
CA4200578,PAINTED CAVE,Region 9,California,Community water system,415,,Santa Barbara,4,14,9
CA4200577,COLD SPRING TAVERN,Region 9,California,Transient non-community system,100,,Santa Barbara,6,4,19
CA4200633,LINGATE MUTUAL WATER COMPANY,Region 9,California,Community water system,55,,Santa Barbara,2,6,9
CA1910009,VALLEY COUNTY WATER DIST.,Region 9,California,Community water system,"56,754",,Los Angeles,86,2,52
CA4700563,LOGE CAMP MT. SHASTA,Region 9,California,Transient non-community system,25,,Siskiyou,3,3,7
CA2000589,MAMMOTH POOL MOBILE HOME PARK,Region 9,California,Community water system,60,,Madera,23,81,10
CA3710005,CARLSBAD MWD,Region 9,California,Community water system,"91,697",,San Diego,8,0,27
CA3702354,WARNER SPRINGS ESTATES,Region 9,California,Community water system,443,,San Diego,14,72,13
CA4000705,LAGUNA NEGRA MUTUAL WATER CO.,Region 9,California,Community water system,80,,San Luis Obispo,4,7,9
CA2702571,GARDEN COURT WS #01,Region 9,California,Non-Transient non-community system,25,,Monterey,4,3,6
CA4000202,EDNA VALLEY RANCH EAST,Region 9,California,Community water system,148,,San Luis Obispo,14,7,12
CA4000206,LAUREATE WATER COMPANY,Region 9,California,Non-Transient non-community system,350,,San Luis Obispo,11,5,10
CA4000211,GREENHEART FARMS,Region 9,California,Non-Transient non-community system,90,,San Luis Obispo,4,2,7
CA3301528,OAK HAVEN ASSOCIATION,Region 9,California,Community water system,92,,Riverside,9,16,8
CA4000733,BIDDLE REGIONAL COUNTY PARK,Region 9,California,Transient non-community system,25,,San Luis Obispo,3,0,9
CA4000701,LOPEZ RECREATION AREA,Region 9,California,Transient non-community system,100,,San Luis Obispo,13,0,6
CA3301535,RANCHO CARRILLO MWC,Region 9,California,Community water system,210,,Riverside,13,43,11
CA2702268,NEW CAMALDOLI HERMITAGE WS,Region 9,California,Community water system,54,,Monterey,9,11,11
CA4000604,PARAGON TRIANGLE WATER SUPPLY,Region 9,California,Non-Transient non-community system,50,,San Luis Obispo,3,0,12
CA4000714,SANTA MARGARITA RECREATION AREA,Region 9,California,Transient non-community system,100,,San Luis Obispo,3,0,6
CA4710002,"DUNSMUIR, CITY OF",Region 9,California,Community water system,"1,923",DUNSMUIR,Siskiyou,2,8,23
CA4000771,RANCHO NIPOMO WATER COMPANY,Region 9,California,Community water system,65,,San Luis Obispo,5,4,9
CA4000699,SAN PASO TRUCK STOP,Region 9,California,Transient non-community system,25,,San Luis Obispo,2,2,5
CA4000523,S & T MUTUAL WATER COMPANY,Region 9,California,Community water system,591,,San Luis Obispo,12,3,11
CA2300821,MENDOCINO ART CENTER,Region 9,California,Transient non-community system,108,,Mendocino,3,0,4
CA2600597,ELLERY LAKE CAMPGROUND,Region 9,California,Transient non-community system,70,,Mono,2,9,5
CA2600610,PINE GROVE CAMPGROUND,Region 9,California,Transient non-community system,120,,Mono,3,4,12
CA2600596,BIG BEND CAMPGROUND,Region 9,California,Transient non-community system,345,,Mono,2,12,4
CA2600599,SADDLEBAG LAKE CAMPGROUND,Region 9,California,Transient non-community system,325,,Mono,4,24,11
CA2600601,CONVICT LAKE CAMPGROUND,Region 9,California,Transient non-community system,440,,Mono,3,26,4
CA2600608,EAST FORK CAMPGROUND,Region 9,California,Transient non-community system,750,,Mono,3,6,6
CA2600524,USFS LEE VINING RANGER STATION,Region 9,California,Transient non-community system,200,,Mono,2,14,4
CA2600573,FRENCH CAMP CAMPGROUND,Region 9,California,Transient non-community system,600,,Mono,4,0,6
CA4900639,REDWOOD HEIGHTS MUTUAL WATER COMPANY,Region 9,California,Community water system,30,,Sonoma,4,47,3
CA2300902,GOLDENEYE WINERY,Region 9,California,Transient non-community system,35,,Mendocino,3,0,1
CA2900619,WOOD CAMP - WATER SYSTEM,Region 9,California,Transient non-community system,325,,Nevada,3,3,7
CA4200905,FLOOD RANCH/RANCHO SISQUOC,Region 9,California,Transient non-community system,100,,Santa Barbara,5,4,8
CA4000708,LOADING CHUTE,Region 9,California,Transient non-community system,25,,San Luis Obispo,4,7,7
CA2900090,HARMONY RIDGE LODGE,Region 9,California,Transient non-community system,30,,Nevada,3,0,3
CA2902326,DEW DROP INN,Region 9,California,Transient non-community system,50,,Nevada,2,4,5
CA4000221,LAETITIA VINEYARD & WINERY INC,Region 9,California,Non-Transient non-community system,25,,San Luis Obispo,5,2,5
CA2903060,BETHEL CHURCH,Region 9,California,Transient non-community system,75,,Nevada,2,2,4
CA0310004,"PLYMOUTH, CITY OF",Region 9,California,Community water system,"1,060",PLYMOUTH,Amador,10,24,15
CA0310002,"AWA, IONE",Region 9,California,Community water system,"6,170",JACKSON,Amador,4,9,22
CA0310003,"AWA, TANNER",Region 9,California,Community water system,"4,943",,Amador,3,6,32
CA0310012,AWA BUCKHORN PLANT,Region 9,California,Community water system,"8,809",,Amador,4,7,25
CA0310019,AWA LA MEL HEIGHTS #3,Region 9,California,Community water system,188,,Amador,5,8,16
CA0310021,AWA - CAMANCHE VILLAGE,Region 9,California,Community water system,"2,384",,Amador,10,6,8
CA0300073,AWA - TIGER CREEK POWERHOUSE,Region 9,California,Non-Transient non-community system,35,,Amador,4,2,13
CA2904010,OLYMPIA PARK WATER SYSTEM,Region 9,California,Transient non-community system,35,,Nevada,2,2,2
CA5602302,THE RANCH AT LIVE OAK,Region 9,California,Non-Transient non-community system,80,,Ventura,8,3,8
CA4000655,RINCONADA TRAILER PARK,Region 9,California,Transient non-community system,14,,San Luis Obispo,3,1,7
CA4200851,ROLLING HILLS MUTUAL WATER COMPANY,Region 9,California,Community water system,66,,Santa Barbara,5,14,10
CA4000741,"H2O, INC",Region 9,California,Community water system,60,,San Luis Obispo,7,6,8
CA5010013,CITY OF NEWMAN-WATER DEPARTMENT,Region 9,California,Community water system,"11,784",NEWMAN,Stanislaus,16,10,16
CA5610018,VENTURA CWWD NO. 1 - MOORPARK,Region 9,California,Community water system,"38,703",,Ventura,21,0,17
CA0900585,GINGER MOUNTAIN LODGE,Region 9,California,Transient non-community system,34,,El Dorado,3,11,7
CA2700889,JACKS RANCH-RESERVATION ROAD WS,Region 9,California,Transient non-community system,164,,Monterey,3,2,1
CA1500447,SIERRA BREEZE MUTUAL WATER COMPANY,Region 9,California,Community water system,150,,Kern,5,13,7
CA2710008,"GREENFIELD, CITY OF",Region 9,California,Community water system,"17,517",GREENFIELD,Monterey,12,5,15
CA3710027,VISTA IRRIGATION DISTRICT,Region 9,California,Community water system,"134,588",,San Diego,41,1,12
CA3200141,SIERRA PACIFIC INDUSTRIES QUINCY,Region 9,California,Non-Transient non-community system,300,,Plumas,5,6,6
CA2400011,DOLE ATWATER PLANT,Region 9,California,Non-Transient non-community system,"1,500",,Merced,7,11,9
CA0800800,PINE GROVE TRAILER PARK,Region 9,California,Community water system,100,,Del Norte,3,9,17
CA0800552,NORTHCREST TRAILER CITY,Region 9,California,Community water system,250,CRESCENT CITY,Del Norte,5,13,18
CA2702456,MONTEREY ONE WATER (FORMERLY MRWPCA),Region 9,California,Non-Transient non-community system,73,,Monterey,7,18,8
CA4600003,TREASURE MOUNTAIN CAMP,Region 9,California,Transient non-community system,200,,Sierra,2,5,8
CA2600592,BIG MEADOW CAMPGROUND,Region 9,California,Transient non-community system,154,,Mono,3,12,4
CA2000379,PUMICE FLATS CAMPGROUND,Region 9,California,Transient non-community system,100,,Madera,3,6,3
CA2000380,AGNEW MEADOWS CAMPGROUND,Region 9,California,Transient non-community system,25,,Madera,3,3,1
CA1000568,GURDWARA GUR NANAK PARKASH - FRESNO,Region 9,California,Transient non-community system,150,,Fresno,2,13,1
CA4500235,WOODRIDGE MUTUAL WATER CO,Region 9,California,Community water system,187,,Shasta,9,5,12
CA4500331,WHITMORE STORE,Region 9,California,Transient non-community system,85,,Shasta,5,1,2
CA4900634,HUCKLEBERRY MUTUAL WATER COMPANY,Region 9,California,Community water system,45,,Sonoma,3,19,5
CA4901207,SONOMA COUNTY PARKS-STILLWATER COVE,Region 9,California,Transient non-community system,70,,Sonoma,5,3,1
CA4800818,PEDRICK PRODUCE,Region 9,California,Transient non-community system,120,,Solano,3,4,6
CA2700775,TIERRA VERDE MWC,Region 9,California,Community water system,48,,Monterey,3,23,9
CA4500306,RIVERVIEW INN,Region 9,California,Transient non-community system,51,,Shasta,4,3,10
CA1000584,TRUE ORGANIC PRODUCTS,Region 9,California,Non-Transient non-community system,40,,Fresno,3,30,2
CA5401033,HORIZON NUT LLC,Region 9,California,Non-Transient non-community system,300,,Tulare,3,4,11
CA3700235,"THE OAK VENTURES, LLC",Region 9,California,Transient non-community system,220,,San Diego,6,4,18
CA4310028,SAN JOSE STATE UNIVERSITY,Region 9,California,Community water system,"30,000",,Santa Clara,10,4,26
CA3310005,DESERT WATER AGENCY,Region 9,California,Community water system,"89,232",,Riverside,75,8,53
CA5800801,CAMP FAR WEST RESORT,Region 9,California,Transient non-community system,"4,006",,Yuba,3,24,8
CA3301045,BLYTHE MOBILE HOME ESTATES,Region 9,California,Community water system,35,,Riverside,6,18,14
CA2810302,CAL FIRE SONOMA-LAKE-NAPA UNIT HQ,Region 9,California,Non-Transient non-community system,65,,Napa,10,1,3
CA1503664,SOLEDAD MOUNTAIN PROJECT WATER SYSTEM,Region 9,California,Non-Transient non-community system,205,,Kern,12,7,6
CA2300506,MEADOW ESTATES MUTUAL,Region 9,California,Community water system,100,,Mendocino,7,9,4
CA4510008,FALL RIVER VALLEY CSD,Region 9,California,Community water system,"1,535",,Shasta,7,9,7
CA4400753,CABRILLO COLLEGE,Region 9,California,Non-Transient non-community system,"5,500",,Santa Cruz,7,7,11
CA5305004,RUTH LAKE RECREATION AREA,Region 9,California,Transient non-community system,252,,Trinity,4,1,10
CA5305003,RUTH LAKE MARINA,Region 9,California,Transient non-community system,202,,Trinity,4,0,10
CA3510002,"SAN JUAN BAUTISTA, CITY OF",Region 9,California,Community water system,"2,335",SAN JUAN BAUTISTA,San Benito,14,9,14
CA4300637,LOS RANCHOS DE UVAS WATER COMPANY,Region 9,California,Community water system,58,,Santa Clara,9,7,6
CA1503645,ROBERTS INVESTMENTS WATER SYSTEM,Region 9,California,Non-Transient non-community system,50,,Kern,2,2,5
CA1200689,HONEYDEW COUNTRY STORE,Region 9,California,Transient non-community system,75,,Humboldt,6,8,3
CA4810013,RURAL NORTH VACAVILLE WATER DISTRICT,Region 9,California,Community water system,"1,130",,Solano,5,0,5
CA1200500,SYLVAN HARBOR TRAILER PARK,Region 9,California,Transient non-community system,226,,Humboldt,4,6,8
CA2300847,WHALE GULCH ELEMENTARY SCHOOL,Region 9,California,Non-Transient non-community system,50,,Mendocino,3,12,6
CA5700764,SYNGENTA SEEDS LLC,Region 9,California,Non-Transient non-community system,50,,Yolo,7,8,10
CA2010501,NPS-DEVILS POSTPILE,Region 9,California,Transient non-community system,"1,220",,Madera,6,4,4
CA4901313,SEBASTOPOL VINEYARDS,Region 9,California,Transient non-community system,50,,Sonoma,4,6,2
CA4700541,CHATEAU SHASTA MOBILE HOME & RV PARK,Region 9,California,Community water system,55,,Siskiyou,6,6,9
CA1710003,HIGHLANDS MUTUAL WATER COMPANY,Region 9,California,Community water system,"9,494",,Lake,5,5,13
CA2000538,CEDAR VALLEY MUTUAL WATER CO,Region 9,California,Community water system,137,,Madera,20,45,15
CA2000545,GATEWAY INN,Region 9,California,Transient non-community system,150,,Madera,12,6,10
CA4100559,LA HONDA CENTER,Region 9,California,Transient non-community system,33,,San Mateo,3,9,14
CA4100566,SAN GREGORIO COMPANY,Region 9,California,Transient non-community system,32,,San Mateo,4,5,25
CA4100582,COUNTY SERVICE AREA 11,Region 9,California,Community water system,450,,San Mateo,5,25,54
CA4100509,COUNTY SERVICE AREA 7,Region 9,California,Community water system,300,,San Mateo,3,54,56
CA4400517,LAKEVIEW APARTMENTS,Region 9,California,Community water system,43,,Santa Cruz,3,3,67
CA4400652,"CATHEDRAL HILLS MWC, INC",Region 9,California,Community water system,60,,Santa Cruz,3,18,53
CA4400692,ALLAN LANE WATER ASSOCIATION,Region 9,California,Community water system,68,,Santa Cruz,2,9,77
CA4400850,THE WILLOWS RESORT,Region 9,California,Community water system,54,,Santa Cruz,6,5,52
CA4400851,KIM SON MONASTERY,Region 9,California,Transient non-community system,55,,Santa Cruz,4,11,52
CA1900612,COLBY RANCH-UNITED METHODIST CAMP,Region 9,California,Transient non-community system,180,,Los Angeles,11,9,12
CA4901094,LOMBARDI'S DELI & BBQ,Region 9,California,Transient non-community system,250,,Sonoma,3,6,2
CA1805006,DAYS END RV PARK,Region 9,California,Transient non-community system,26,,Lassen,3,1,5
CA1910130,QUARTZ HILL WATER DIST.,Region 9,California,Community water system,"20,352",,Los Angeles,23,2,29
CA3200062,VAGABOND RESORT,Region 9,California,Transient non-community system,25,,Plumas,3,4,3
CA3200189,VALIVU ESTATES MHP,Region 9,California,Community water system,54,,Plumas,5,1,9
CA3200085,LAST CHANCE SALOON,Region 9,California,Transient non-community system,25,,Plumas,5,6,4
CA3200006,SLEEPY PINES MOTEL,Region 9,California,Transient non-community system,25,,Plumas,5,0,6
CA4500035,SISKIYOU FOREST PRODUCTS,Region 9,California,Non-Transient non-community system,75,,Shasta,5,0,9
CA5700553,MUMMA (THOMAS) WELL,Region 9,California,Transient non-community system,212,,Yolo,7,9,15
CA5700554,CAMPERS INN - RV & GOLF COURSE,Region 9,California,Community water system,120,,Yolo,5,143,9
CA3600209,ROCKY COMFORT MUTUAL WATER CO,Region 9,California,Community water system,160,,San Bernardino,3,15,34
CA3600483,BIG PINE FLATS ADMIN & RECREATION,Region 9,California,Transient non-community system,35,,San Bernardino,3,0,24
CA3600537,YMCA CAMP TA TA POCHON,Region 9,California,Transient non-community system,170,,San Bernardino,2,27,34
CA3600588,YMCA CAMP WHITTLE,Region 9,California,Transient non-community system,"1,000",,San Bernardino,7,2,31
CA3600777,CAMP ROUND MEADOW,Region 9,California,Transient non-community system,140,,San Bernardino,2,2,36
CA2700787,VEGA RD WS #01,Region 9,California,Community water system,438,,Monterey,9,10,11
CA2700771,SPRINGFIELD WATER COMPANY,Region 9,California,Community water system,200,,Monterey,2,100,11
CA2701515,MOSS LANDING HARBOR WS,Region 9,California,Community water system,402,,Monterey,7,5,9
CA2701670,LANGLEY/VALLE PACIFICO WS,Region 9,California,Community water system,81,,Monterey,13,27,16
CA2702094,BLACKIE RD WS #18,Region 9,California,Community water system,60,,Monterey,3,5,13
CA2702007,VIERRA ESTATES WS,Region 9,California,Community water system,164,,Monterey,11,8,13
CA4400642,CATHEDRAL WOOD MUTUAL WATER COMPANY,Region 9,California,Community water system,60,,Santa Cruz,7,14,13
