PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
CA4710009,CITY OF WEED,Region 9,California,Community water system,"2,963",WEED,Siskiyou,4,4,19
CA4700663,"WEED GOLF CLUB, INC.",Region 9,California,Transient non-community system,110,,Siskiyou,2,25,5
CA1900706,CHAMPION WATER MUTUAL,Region 9,California,Community water system,250,,Los Angeles,7,6,5
CA1000366,SUNNYSIDE CONVALESCENT HOSP,Region 9,California,Community water system,107,,Fresno,4,19,6
CA4900890,REDWOOD ADVENTIST ACADEMY,Region 9,California,Non-Transient non-community system,140,,Sonoma,3,2,3
CA0600013,PRINCETON WATER DISTRICT,Region 9,California,Community water system,356,,Colusa,5,10,11
CA1000495,GODS FAMILY CHURCH,Region 9,California,Non-Transient non-community system,150,,Fresno,2,16,3
CA1503623,JAKOV DULCICH & SONS WATER SYSTEM,Region 9,California,Transient non-community system,40,,Kern,6,0,2
CA2010501,NPS-DEVILS POSTPILE,Region 9,California,Transient non-community system,900,,Madera,7,4,3
CA4210005,SAN VICENTE WATER COMPANY,Region 9,California,Community water system,550,,Santa Barbara,6,22,9
CA1210004,"EUREKA, CITY OF",Region 9,California,Community water system,"28,344",EUREKA,Humboldt,5,1,26
CA3301588,ROYAL CARRIZO HOA,Region 9,California,Community water system,25,,Riverside,10,7,7
CA3301593,COYOTE SPRINGS VILLAGE,Region 9,California,Transient non-community system,26,,Riverside,4,24,8
CA1000460,BELMONT TEMPERANCE PROPERTY WATER SYSTEM,Region 9,California,Transient non-community system,25,,Fresno,3,20,2
CA3710706,USN SERE CAMP WARNER SPRINGS,Region 9,California,Transient non-community system,52,,San Diego,6,3,11
CA1000497,OAK VIEW TERRACE,Region 9,California,Non-Transient non-community system,25,,Fresno,2,25,4
CA1900062,L.A. RESIDENTIAL COMMUNITY FOUNDATION,Region 9,California,Community water system,184,,Los Angeles,13,4,6
CA1009091,"OLAM SPICES AND VEGETABLES, INC.",Region 9,California,Non-Transient non-community system,125,,Fresno,8,22,8
CA4901313,SEBASTOPOL VINEYARDS,Region 9,California,Transient non-community system,26,,Sonoma,6,5,2
CA4901265,SONOMA STATE U.-FAIRFIELD OSBORN PRES,Region 9,California,Transient non-community system,26,,Sonoma,3,8,1
CA4910027,SONOMA STATE UNIVERSITY,Region 9,California,Community water system,"3,600",,Sonoma,7,11,5
CA4900774,CLOVERLEAF RANCH SUMMER CAMP,Region 9,California,Transient non-community system,100,,Sonoma,6,3,2
CA1910128,COVINA IRRIGATING CO.,Region 9,California,Community water system,0,,Los Angeles,28,1,33
CA4700807,JH RANCH,Region 9,California,Transient non-community system,400,,Siskiyou,5,0,3
CA3110009,MEADOW VISTA CWD,Region 9,California,Community water system,"3,640",,Placer,3,0,16
CA1900509,BAXTER MUTUAL WATER CO.,Region 9,California,Community water system,30,,Los Angeles,4,6,0
CA1910194,ROWLAND WATER DISTRICT,Region 9,California,Community water system,"58,000",,Los Angeles,6,0,20
CA5200672,"BLACK BUTTE LAKE, BUCKHORN RA, USCOE",Region 9,California,Transient non-community system,700,,Tehama,2,4,5
CA5200670,"BLACK BUTTE LAKE, BUCKHORN GROUP, USCOE",Region 9,California,Transient non-community system,250,,Tehama,2,1,5
CA5201142,"BLACK BUTTE LAKE, HEADQUARTERS, USCOE",Region 9,California,Transient non-community system,300,,Tehama,4,1,6
CA1100642,"BLACK BUTTE LK, ORLAND BUTTES CAMPGROUND",Region 9,California,Transient non-community system,150,,Glenn,2,1,8
CA2110006,NORTH MARIN WD - PT. REYES,Region 9,California,Community water system,"1,700",,Marin,8,1,10
CA2110003,NORTH MARIN WATER DISTRICT,Region 9,California,Community water system,"61,000",,Marin,6,1,39
CA3810008,THOMAS SHAFT WHOLESALE,Region 9,California,Community water system,1,,San Joaquin,3,0,2
CA3810011,SFPUC CITY DISTRIBUTION DIVISION,Region 9,California,Community water system,"837,442",,San Francisco,10,0,6
CA3810702,TREASURE ISLAND,Region 9,California,Community water system,"2,400",,San Francisco,2,3,8
CA3810002,HHW&P-CHERRY COMPOUND - SFPUC,Region 9,California,Transient non-community system,25,,San Francisco,5,0,13
CA0110012,TOWN OF SUNOL-SFPUC,Region 9,California,Community water system,450,,Alameda,2,1,3
CA3810001,SAN FRANCISCO REGIONAL WATER SYSTEM,Region 9,California,Community water system,600,,San Francisco,30,7,74
CA0110018,SFPUC-PLEASANTON WELLS,Region 9,California,Community water system,1,,Alameda,10,0,4
CA3500537,ST. FRANCIS RETREAT CENTER,Region 9,California,Transient non-community system,100,,San Benito,7,13,4
CA4901202,FERRARI-CARANO WINERY,Region 9,California,Non-Transient non-community system,74,,Sonoma,4,0,1
CA3600784,MACLIN MARKETS,Region 9,California,Transient non-community system,"1,000",,San Bernardino,3,1,23
CA3600541,ASSN OF WELL OWNERS,Region 9,California,Transient non-community system,45,,San Bernardino,2,0,11
CA3600554,MOOSE LODGE 2096,Region 9,California,Transient non-community system,100,,San Bernardino,3,0,16
CA3600776,MT BALDY SKI LIFT,Region 9,California,Transient non-community system,100,,San Bernardino,3,2,14
CA2000866,AGRILAND FARMING CO INC,Region 9,California,Non-Transient non-community system,60,,Madera,16,21,6
CA2000567,YOSEMITE HIGH SCHOOL,Region 9,California,Non-Transient non-community system,796,,Madera,22,19,16
CA2000880,JACKASS ROCK CAMP,Region 9,California,Transient non-community system,250,,Madera,12,5,6
CA2000890,HOUNDS TOOTH INN,Region 9,California,Transient non-community system,30,,Madera,12,3,4
CA5210800,ISHI CONSERVATION CAMP,Region 9,California,Non-Transient non-community system,135,,Tehama,3,2,8
CA3400128,HAPPY HARBOR (SWS),Region 9,California,Community water system,60,,Sacramento,2,8,27
CA3400133,KO-KET RESORT,Region 9,California,Transient non-community system,50,,Sacramento,3,0,9
CA3400135,KORTHS PIRATES LAIR,Region 9,California,Community water system,150,,Sacramento,3,30,12
CA3400137,LINCOLN CHAN-HOME RANCH,Region 9,California,Community water system,33,,Sacramento,3,0,18
CA3400139,SACRAMENTO INTERNATIONAL AIRPORT [SWS],Region 9,California,Non-Transient non-community system,"5,000",,Sacramento,4,0,63
CA5200521,ANTELOPE CREEK MHP,Region 9,California,Community water system,75,,Tehama,3,4,1
CA5200531,RIVER INN MOBILE HOME PARK,Region 9,California,Community water system,80,,Tehama,2,20,12
CA5200532,MANTON ELEMENTARY SCHOOL,Region 9,California,Non-Transient non-community system,40,,Tehama,3,2,1
CA3200072,PG&E LAKESHORE RESORT,Region 9,California,Transient non-community system,200,,Plumas,7,7,2
CA5200533,PLUM VALLEY SCHOOL DISTRICT,Region 9,California,Non-Transient non-community system,30,,Tehama,2,1,8
CA5200538,LASSEN VIEW UNION ELEM SCH,Region 9,California,Non-Transient non-community system,300,,Tehama,2,3,8
CA5200539,FRIENDLY ACRES MHP,Region 9,California,Community water system,75,,Tehama,2,7,6
CA5200540,REEDS CREEK SCHOOL,Region 9,California,Non-Transient non-community system,180,,Tehama,2,1,7
CA3200102,WHITEHAWK RANCH MWC,Region 9,California,Community water system,90,,Plumas,5,5,6
CA3200127,ARLINGTON HEIGHTS MHP,Region 9,California,Community water system,33,,Plumas,3,17,10
CA3200509,CLIO PUBLIC UTILITY DISTRICT,Region 9,California,Community water system,79,,Plumas,4,15,9
CA4500146,POLLARD FLAT,Region 9,California,Transient non-community system,60,,Shasta,7,26,6
CA4500170,MONTGOMERY CREEK SCHOOL,Region 9,California,Non-Transient non-community system,105,,Shasta,4,25,7
CA4500173,CASSEL PARK MUTUAL WATER CO,Region 9,California,Community water system,131,,Shasta,5,8,7
CA5000473,EXCELL CENTER,Region 9,California,Non-Transient non-community system,25,,Stanislaus,3,0,15
CA5000474,"STRATOS WAY WATER COMPANY, INC",Region 9,California,Non-Transient non-community system,135,,Stanislaus,2,0,11
CA5000482,"CHEMURGIC AGRICULTURAL CHEMICALS, INC.",Region 9,California,Transient non-community system,25,,Stanislaus,5,2,6
CA5000484,UNITED PALLET SERVICES INC WATER SYSTEM,Region 9,California,Non-Transient non-community system,45,,Stanislaus,2,28,9
CA5000486,"ROBERTS FERRY NUT CO, INC (WS)",Region 9,California,Transient non-community system,25,,Stanislaus,3,4,10
CA5000487,J & J FARM FRESH PRODUCE & BAKERY,Region 9,California,Transient non-community system,25,,Stanislaus,5,2,16
CA5000490,MOUNTAIN VIEW CHATOM RECREATION,Region 9,California,Transient non-community system,25,,Stanislaus,5,12,14
CA5000061,MARTIN'S MOBILE HOME COURT,Region 9,California,Community water system,60,,Stanislaus,2,5,10
CA5100160,VERONA VILLAGE RIVER RESORT,Region 9,California,Transient non-community system,25,,Sutter,4,4,12
CA4901324,FRITSCH INDUSTRIAL PARK,Region 9,California,Non-Transient non-community system,36,,Sonoma,4,0,1
CA1500216,OPAL FRY AND SON,Region 9,California,Community water system,40,,Kern,4,7,6
CA4901082,MAZZOCCO WINERY,Region 9,California,Transient non-community system,25,,Sonoma,5,6,2
CA4910009,"SANTA ROSA, CITY OF",Region 9,California,Community water system,"157,985",SANTA ROSA,Sonoma,19,0,11
CA3600534,DE BENNEVILLE PINES,Region 9,California,Transient non-community system,250,,San Bernardino,3,0,19
CA3601147,RILEY'S FARM,Region 9,California,Transient non-community system,"1,000",,San Bernardino,3,1,15
CA3601148,RILEY'S LOG CABIN FARM,Region 9,California,Transient non-community system,25,,San Bernardino,3,0,16
CA3601149,GREEN VALLEY CAMPGROUND,Region 9,California,Transient non-community system,"10,000",,San Bernardino,3,0,3
CA3601150,BIG BEAR ADMINISTRATION,Region 9,California,Non-Transient non-community system,40,,San Bernardino,2,1,17
CA3601151,NEWBERRY COMMUNITY SERVICES,Region 9,California,Transient non-community system,100,,San Bernardino,3,2,17
CA3500903,SAN JUAN OAKS GOLF CLUB,Region 9,California,Non-Transient non-community system,400,,San Benito,4,17,4
CA2300736,CASPAR BEACH RV PARK,Region 9,California,Transient non-community system,25,,Mendocino,12,10,3
CA1710008,NICE MUTUAL WATER COMPANY,Region 9,California,Community water system,"2,500",,Lake,5,2,16
CA4700577,BIG SPRINGS UNION ELEM. SCHOOL,Region 9,California,Non-Transient non-community system,95,,Siskiyou,3,1,6
CA0800635,KAMP KLAMATH CORP.,Region 9,California,Transient non-community system,110,,Del Norte,4,5,12
CA4901214,ADOBE CHRISTIAN CHURCH,Region 9,California,Non-Transient non-community system,50,,Sonoma,3,6,4
CA4901215,PLUMFIELD ACADEMY (OCCIDENTAL RD.),Region 9,California,Non-Transient non-community system,30,,Sonoma,3,0,3
CA0605005,KINGDOM HALL OF JEHOVAH'S WITNESS-WMS,Region 9,California,Transient non-community system,100,,Colusa,2,0,3
CA3510302,CSP HOLLISTER HILLS SVRA,Region 9,California,Transient non-community system,"2,500",,San Benito,8,7,6
CA1910239,"LAKEWOOD - CITY, WATER DEPT.",Region 9,California,Community water system,"61,486",LAKEWOOD,Los Angeles,66,2,34
CA1500546,HARVEST MOON MUTUAL WATER CO,Region 9,California,Community water system,200,,Kern,5,5,4
CA0410012,SFWP-BANGOR,Region 9,California,Community water system,63,,Butte,5,0,15
CA0410006,SFWP-MINERS RANCH,Region 9,California,Community water system,"22,348",,Butte,5,0,27
CA3110042,TAHOE SWISS VILLAGE UTILITY,Region 9,California,Community water system,300,,Placer,9,5,10
CA0910024,GLENRIDGE WATER COMPANY,Region 9,California,Transient non-community system,124,,El Dorado,2,0,3
CA3110012,AGATE BAY WATER COMPANY,Region 9,California,Community water system,"2,500",,Placer,4,11,6
CA1000261,LAKERIDGE CAMPING/BOATING RSRT,Region 9,California,Transient non-community system,49,,Fresno,2,12,5
CA0310001,CITY OF JACKSON,Region 9,California,Community water system,"5,223",JACKSON,Amador,6,6,16
CA1000360,COTTON WEST AG MANAGEMENT,Region 9,California,Non-Transient non-community system,50,,Fresno,3,59,14
CA4300939,"COUNTRYSIDE MUSHROOMS, INC.",Region 9,California,Non-Transient non-community system,50,,Santa Clara,6,6,5
CA5110007,SUTTER COMMUNITY S.D.,Region 9,California,Community water system,"2,904",,Sutter,5,7,43
CA1900817,CLEAR SKIES MOBILE HOME RANCH,Region 9,California,Community water system,75,,Los Angeles,3,8,6
CA1910218,LA HABRA HEIGHTS CWD,Region 9,California,Community water system,"5,379",,Los Angeles,17,0,25
CA1910017,SANTA CLARITA WATER DIVISION,Region 9,California,Community water system,"118,800",,Los Angeles,69,3,53
CA4510302,DP&R - MCARTHUR-BURNEY FALLS SP,Region 9,California,Transient non-community system,"1,800",,Shasta,3,1,4
CA4700541,CHATEAU SHASTA MOBILE HOME & RV PARK,Region 9,California,Community water system,55,,Siskiyou,3,6,7
CA1710003,HIGHLANDS MUTUAL WATER COMPANY,Region 9,California,Community water system,"5,300",,Lake,4,0,11
CA1900552,ANGELES CREST CHRISTIAN CAMP,Region 9,California,Transient non-community system,25,,Los Angeles,1,1,6
CA4901042,MICHEL-SCHLUMBERGER FINE WINE ESTATE,Region 9,California,Transient non-community system,100,,Sonoma,3,7,2
CA1910169,WALNUT PARK MUTUAL WATER CO.,Region 9,California,Community water system,"16,180",,Los Angeles,11,1,11
CA2300830,ROUND VALLEY ELEMENTARY SCHOOL,Region 9,California,Non-Transient non-community system,263,,Mendocino,3,2,0
CA2300829,ROUND VALLEY HIGH SCHOOL,Region 9,California,Non-Transient non-community system,162,,Mendocino,5,13,3
CA1900130,DEL RIO MUTUAL,Region 9,California,Community water system,700,,Los Angeles,5,10,4
CA1500461,FOUNTAIN TRAILER PARK WATER,Region 9,California,Community water system,68,,Kern,2,63,5
CA3810006,HHW&P-EARLY INTAKE CPD-SFPUC,Region 9,California,Transient non-community system,26,,San Francisco,3,4,13
CA3810005,HHW&P-O'SHAUGHNESSY DAM CPD-SFPUC,Region 9,California,Transient non-community system,25,,San Francisco,5,4,13
CA3810003,HHW&P MOCCASIN COMPOUND-SFPUC,Region 9,California,Community water system,150,,San Francisco,3,2,14
CA4900728,EVERGREEN MOBILE ESTATES,Region 9,California,Community water system,70,,Sonoma,3,14,3
CA4900551,MELITA HEIGHTS MUTUAL WATER COMPANY,Region 9,California,Community water system,60,,Sonoma,3,15,3
CA1700544,LAKE COUNTY CSA 7 - BONANZA SPRINGS,Region 9,California,Community water system,448,,Lake,5,5,5
CA1700574,LAKE COUNTY CSA 18 - STARVIEW,Region 9,California,Community water system,379,,Lake,4,35,4
CA1700563,LAKE COUNTY CSA 22 - MT. HANNAH,Region 9,California,Community water system,88,,Lake,6,3,5
CA1700554,LAKE COUNTY CSA 13 - KONO TAYEE,Region 9,California,Community water system,290,,Lake,4,4,3
CA1700516,LAKE COUNTY CSA 16 - PARADISE VALLEY,Region 9,California,Community water system,133,,Lake,5,1,4
CA1710007,KELSEYVILLE CO WATERWORKS DISTRICT 3,Region 9,California,Community water system,"3,062",,Lake,10,0,8
CA1710022,LAKE COUNTY CSA 20 - SODA BAY,Region 9,California,Community water system,"1,383",,Lake,3,0,12
CA1710021,LAKE COUNTY CSA 21 - NORTH LAKEPORT,Region 9,California,Community water system,"2,734",,Lake,3,2,17
CA1710018,LAKE COUNTY CSA 2 - SPRING VALLEY,Region 9,California,Community water system,"1,023",,Lake,5,10,12
CA1700672,BOATHOUSE RESTAURANT,Region 9,California,Transient non-community system,25,,Lake,2,2,2
CA0800647,REDWOOD MAINT. & OPER.,Region 9,California,Non-Transient non-community system,421,,Del Norte,3,2,12
CA0800649,MARGARET KEATING MAIN. & OPER.,Region 9,California,Non-Transient non-community system,135,,Del Norte,3,2,13
CA3110049,TAHOE PARK WATER CO - SKYLAND/NIELSEN,Region 9,California,Community water system,50,,Placer,6,7,4
CA3110047,TALMONT RESORT IMPROVEMENT DISTRICT,Region 9,California,Community water system,300,,Placer,4,6,6
CA3110018,TAHOE PARK WATER COMPANY,Region 9,California,Community water system,750,,Placer,10,8,4
CA1900827,HILLCREST MOBILE HOME PARK,Region 9,California,Community water system,25,,Los Angeles,7,1,27
CA4900643,MOUNT WESKE ESTATES MUTUAL WATER COMPANY,Region 9,California,Community water system,62,,Sonoma,3,37,3
CA3500552,VENTURE ESTATES MWC,Region 9,California,Community water system,60,,San Benito,3,39,8
CA4900847,DUNCANS MILLS TRADING COMPANY,Region 9,California,Transient non-community system,200,,Sonoma,2,8,1
CA4901060,DUNCANS MILLS CAMPING CLUB,Region 9,California,Transient non-community system,250,,Sonoma,2,3,1
CA1500491,INTERSTATE 5 PROPERTIES,Region 9,California,Non-Transient non-community system,"2,948",,Kern,4,13,6
CA5602120,VINEYARD MUTUAL WATER COMPANY/INDUSTRIAL,Region 9,California,Non-Transient non-community system,375,,Ventura,5,4,5
CA2210907,MUSD - CATHEYS VALLEY ELEMENTARY SCHOOL,Region 9,California,Non-Transient non-community system,80,,Mariposa,5,0,5
CA5100135,EAST NICOLAUS MWC,Region 9,California,Transient non-community system,25,,Sutter,2,4,11
CA4210002,LOS ALAMOS COMMUNITY SER DIST,Region 9,California,Community water system,"1,800",,Santa Barbara,15,1,14
CA4900676,SEQUOIA GARDENS MOBILE HOME PARK,Region 9,California,Community water system,300,,Sonoma,3,25,3
CA4300986,CINNABAR HILLS GOLF CLUB,Region 9,California,Non-Transient non-community system,225,,Santa Clara,5,1,5
CA4700828,CAMP CREEK CAMPGROUND-PP&L,Region 9,California,Transient non-community system,150,,Siskiyou,3,2,3
CA4900679,FORT ROSS SCHOOL DISTRICT,Region 9,California,Non-Transient non-community system,100,,Sonoma,8,35,6
CA4800818,PEDRICK PRODUCE,Region 9,California,Transient non-community system,120,,Solano,3,4,4
CA1910159,TRACT 180 MUTUAL WATER CO.,Region 9,California,Community water system,"14,000",,Los Angeles,11,3,13
CA1910191,"NORWALK - CITY, WATER DEPT.",Region 9,California,Community water system,"18,372",NORWALK,Los Angeles,19,1,14
CA5610019,CAMARILLO WATER DEPT,Region 9,California,Community water system,"45,500",,Ventura,35,0,18
CA1000135,USFS/DINKEY CREEK WORK CENTER,Region 9,California,Transient non-community system,25,,Fresno,2,7,4
